crunch_id,milestone_num,competitor_num,office_num,product_num,service_num,founding_round_num,total_money_raised,acquisition_num,investment_num,vc_num,success
greenstack,0,0,1,0,0,1,0.06,0,0,0,0
greentape,1,0,0,0,0,0,0.0,0,0,0,0
greenwave-software,0,0,0,1,0,0,0.0,0,0,0,0
gridworx-ltd,0,0,0,0,0,0,0.0,0,0,0,0
griffin-infosystems,0,0,1,0,0,0,0.0,0,0,0,0
grindr,3,0,1,1,0,0,0.0,0,0,0,0
gripe,0,0,0,1,0,0,0.0,0,0,0,0
groop-ly,0,0,0,0,0,0,0.0,0,0,0,0
groovr,0,5,1,0,0,0,0.0,0,0,0,0
ground-truth,0,0,2,0,0,1,0.7,0,0,4,0
group2call,0,0,1,0,0,0,0.0,0,0,0,0
groupick,0,3,0,0,0,0,0.0,0,0,0,0
groupie,2,4,1,2,0,0,0.0,0,0,0,0
groupme,1,4,1,0,1,2,1.15,1,0,17,1
groupthink-com,0,0,1,0,0,0,0.0,0,0,0,0
groupthink,0,7,1,0,0,0,0.0,0,0,0,0
groupvite,0,2,0,0,0,0,0.0,0,0,0,0
groveware-technologies,0,0,1,0,0,0,0.0,0,0,0,0
grow-mobile,0,3,1,0,0,1,0.1,0,0,2,0
grupo-mobi,0,0,5,0,0,0,0.0,0,1,0,0
gsm-lobby,0,0,1,0,0,0,0.0,0,0,0,0
gsma,0,0,1,0,0,0,0.0,0,0,0,0
gsmliberty,0,0,0,0,0,0,0.0,0,0,0,0
gt-media,0,2,0,0,0,0,0.0,0,0,0,0
gtcase,0,0,1,0,0,0,0.0,0,0,0,0
gtext,0,0,0,0,0,0,0.0,0,0,0,0
gtfo-ventures,0,0,1,0,1,3,0.012,0,0,0,0
gtrl,0,0,1,0,0,0,0.0,0,0,0,0
guardian-watch,0,0,1,0,0,0,0.0,0,0,0,0
guardly,0,1,1,0,0,1,0.0238,0,0,4,0
guesstimate,0,0,0,0,0,0,0.0,0,0,0,0
guest-list-nation,0,0,1,0,0,0,0.0,0,0,0,0
guidebook,0,0,1,0,0,0,0.0,0,0,0,0
guidecentral,0,1,1,0,0,0,0.0,0,0,0,0
guidepal,0,1,1,0,0,0,0.0,0,0,0,0
gummicube,0,0,1,0,0,0,0.0,0,0,0,0
gunshot-digital,0,0,1,0,0,0,0.0,0,0,0,0
guzzmobile,0,0,1,0,0,1,0.0005,0,0,0,0
gving,0,0,0,0,0,0,0.0,0,0,0,0
gwhiz,0,0,1,0,0,0,0.0,0,0,0,0
gyft,0,0,1,0,1,1,0.125,0,0,1,0
gymdeck,0,0,1,0,0,0,0.0,0,0,0,1
gympact,0,0,1,0,0,2,0.0968,0,0,5,0
h-d-wireless,0,0,1,0,0,1,1.15,0,0,0,0
habitclock,0,0,1,0,0,0,0.0,0,0,0,0
hack-my-android,0,0,0,0,0,0,0.0,0,0,0,0
haggmobile,0,0,0,0,0,0,0.0,0,0,0,0
haiku-deck,0,0,1,1,0,3,0.39,0,0,10,0
hailo,2,0,2,0,0,3,5.06,0,0,13,0
hakuna-matata-solutions,1,0,3,0,0,0,0.0,0,0,0,0
halo,0,0,1,0,0,0,0.0,0,0,0,0
haloipt,0,0,0,0,0,0,0.0,0,0,0,1
halosys-technologies-india-pvt-ltd,0,2,2,1,0,0,0.0,0,0,0,0
handango,0,0,1,0,0,1,6.05,0,0,6,1
handizo,0,0,0,0,0,0,0.0,0,0,0,0
handmark,0,0,2,3,0,2,1.0,2,0,9,0
handphone-apps-and-games,0,0,0,0,0,0,0.0,0,0,0,0
handprint,0,0,0,0,0,0,0.0,0,0,0,0
hands-aid-corporation-ltd,0,0,1,0,0,0,0.0,0,0,0,0
hands-on-mobile,1,0,1,1,0,1,3.0,0,0,4,1
hands,0,0,2,1,0,1,0.0,0,0,1,0
handshake-media,0,0,1,0,0,0,0.0,0,0,0,0
handster,0,2,1,0,0,0,0.0,0,0,0,1
hang-w,0,0,1,0,0,1,0.0,0,0,1,0
haolianluo,0,0,1,0,0,1,1.2,0,0,1,0
hapimomi-inc,1,0,1,0,0,0,0.0,0,0,0,0
happier-com,0,0,1,1,0,1,0.12,0,0,0,0
happy-inspector,0,0,2,0,0,0,0.0,0,0,0,0
happy-media,0,0,1,0,0,0,0.0,0,0,0,0
happy-tube,0,0,1,0,0,0,0.0,0,0,0,0
happyshop,0,0,1,0,0,3,0.56,0,0,3,0
haptify,0,0,0,0,0,0,0.0,0,0,0,0
hapzing,0,0,1,0,0,0,0.0,0,0,0,0
harbour-front,0,0,1,0,0,0,0.0,0,0,0,0
hashable,0,1,1,2,0,1,0.4,0,0,3,0
hashtwitt,0,0,0,0,0,0,0.0,0,0,0,0
hatch-labs,0,0,0,0,0,0,0.0,0,0,0,0
hater,0,0,0,0,0,0,0.0,0,0,0,0
haystack-technologies,0,0,0,0,0,0,0.0,0,0,0,0
hazel-media,0,0,0,0,0,0,0.0,0,0,0,0
hazmat-creations,0,0,1,0,0,0,0.0,0,0,0,0
hdmessaging,0,0,2,0,0,0,0.0,0,0,0,0
healtheme,0,0,1,0,0,0,0.0,0,0,0,0
hearplanet,0,0,1,2,0,0,0.0,0,0,0,0
hechnr-business-engines,0,0,0,0,0,0,0.0,0,0,0,0
hedcet,0,0,1,0,0,0,0.0,0,0,0,0
hedgehog-lab,0,0,1,0,0,0,0.0,0,0,0,0
helio,0,1,1,1,0,0,0.0,0,0,0,1
hello-chair,0,0,1,3,0,2,0.089,0,0,7,0
hello-vino,18,0,1,0,1,0,0.0,0,0,0,0
helloinbox,0,0,1,0,0,0,0.0,0,0,0,0
hellotrain,0,1,1,0,0,0,0.0,0,0,0,0
help-board,0,0,0,0,0,0,0.0,0,0,0,0
help-me,0,0,0,0,0,0,0.0,0,0,0,0
helpshift-inc,0,0,2,0,0,1,0.32,0,0,2,0
herd-fm,0,0,1,0,0,0,0.0,0,0,0,0
here-on-biz,0,0,1,0,1,1,0.01,0,0,0,0
herematch,0,0,0,0,0,0,0.0,0,0,0,0
heretoo,0,3,0,0,0,0,0.0,0,0,0,0
hermes-growth-partners,0,0,0,0,0,0,0.0,0,0,0,0
hexolabs,0,0,1,0,0,0,0.0,0,0,0,0
heysan,0,9,1,1,0,2,0.0875,0,0,3,1
heywire-mediafriends,0,0,1,1,0,0,0.0,0,0,0,0
hfield-technologies,0,0,1,0,0,1,0.007,0,0,1,0
hi-mum-said-dad,0,0,1,0,0,0,0.0,0,0,0,0
hi-network,0,0,0,0,0,0,0.0,0,0,0,0
hibiscus-technology-solutions,0,0,1,0,0,0,0.0,0,0,0,0
hidden-exchanges,0,0,1,0,0,0,0.0,0,0,0,0
highlight,0,9,1,0,0,1,0.0,0,0,3,0
highlightcam,1,0,1,0,0,2,0.3,0,0,7,0
hike,0,0,0,0,0,1,0.7,0,0,1,0
hikob,0,0,0,0,0,0,0.0,0,0,0,0
himom,0,0,1,0,0,0,0.0,0,0,0,0
hiogi,0,4,1,0,1,2,0.01,0,0,5,0
hipgeo,0,1,1,0,0,1,0.05,0,0,1,0
hiplogic,1,0,1,0,0,2,1.15,0,0,5,1
hipui,0,0,0,0,0,1,0.035,0,0,0,0
hipvite,0,0,0,0,0,0,0.0,0,0,0,0
hire-iphone-application-developers,0,0,1,0,0,0,0.0,0,0,0,0
hitfar,0,0,1,0,0,0,0.0,0,0,0,0
hithru,0,4,1,0,0,1,0.005,0,0,1,0
hitpad,1,0,1,1,0,0,0.0,0,0,0,0
hmmm,0,0,1,0,0,0,0.0,0,0,0,0
holfeld-apps,0,0,0,0,0,0,0.0,0,0,0,0
hollr,0,0,1,2,0,1,0.0,0,0,1,0
homeshop-technologies-inc,1,0,1,1,0,0,0.0,0,0,0,0
homespree,0,7,1,0,0,0,0.0,0,0,0,0
homick-labs,0,3,1,0,0,0,0.0,0,0,0,0
hoobee,0,0,0,0,0,0,0.0,0,0,0,0
hooja,0,0,1,0,0,1,0.125,0,0,4,0
hook-mobile,0,3,1,2,0,1,0.0,0,0,0,0
hookedup-at-2,0,0,0,0,0,0,0.0,0,0,0,0
hookit,0,0,1,0,0,0,0.0,0,0,0,0
hookup-feed,0,0,1,0,0,0,0.0,0,0,0,0
hooopla,0,2,0,0,0,0,0.0,0,0,0,0
hooplenz,0,0,0,0,0,0,0.0,0,0,0,0
hoopz-planet-info,0,0,1,0,0,1,0.1,0,0,0,0
hooray,0,0,0,0,0,0,0.0,0,0,0,0
hoozware,0,0,1,0,0,0,0.0,0,0,0,0
hopin,2,0,1,0,0,0,0.0,0,0,0,0
hopmax-technology,0,0,1,0,0,0,0.0,0,0,0,0
hopscotch,0,0,1,0,0,0,0.0,0,0,0,0
hornet-networks,0,0,0,0,0,1,0.05,0,0,1,0
hot-2,0,2,1,0,0,0,0.0,0,0,0,0
hotskoop,0,2,1,0,0,0,0.0,0,0,0,0
hound-mobile-app,0,0,1,0,0,0,0.0,0,0,0,0
house-map,0,0,1,0,0,0,0.0,0,0,0,0
housetab,0,6,1,0,2,2,0.00625,0,0,5,0
hsl-mobile,0,0,1,0,0,0,0.0,0,0,0,0
http-www-go2-com,0,0,1,0,0,0,0.0,1,0,0,0
hubbl,0,0,1,0,0,0,0.0,0,0,0,0
hudson-entertainment,0,0,0,0,0,0,0.0,0,0,0,0
hughes-telematics,0,0,1,0,0,1,0.755,0,0,0,1
hugleberry,0,0,2,1,0,0,0.0,0,0,0,0
huikea,0,0,0,0,0,0,0.0,0,0,0,0
hullomail,1,0,1,0,0,0,0.0,0,0,0,0
human-demand,0,0,0,0,0,1,0.09,0,0,2,0
human-labs,0,0,0,0,0,0,0.0,0,0,0,0
hung-duong,0,0,0,0,0,0,0.0,0,0,0,0
hunka-technologies,0,0,0,0,0,0,0.0,0,0,0,0
hunt-m-ads,1,3,3,2,0,1,0.0,0,0,3,0
huohua-mobile,0,0,1,0,0,0,0.0,0,0,0,0
hurray,0,0,1,0,0,0,0.0,0,0,0,1
hurricane-party,0,0,1,0,0,1,0.002,0,0,1,0
hush-labs,0,4,1,1,0,0,0.0,0,0,0,0
huwhere,0,1,0,0,0,0,0.0,0,0,0,0
hydrix,0,2,1,0,0,0,0.0,0,0,0,0
hylo,0,0,1,0,0,0,0.0,0,0,0,0
hyperbees,0,0,1,0,0,1,0.011,0,0,1,0
hypermind-interactive-llc,0,0,0,0,0,0,0.0,0,0,0,0
hypertag,0,3,1,0,0,0,0.0,0,0,0,0
i-ask,0,0,0,0,0,0,0.0,0,0,0,0
i-d-you,0,0,1,1,1,0,0.0,0,0,0,0
i-fame-you,0,0,0,0,0,0,0.0,0,0,0,0
i-love-this-city-ltd,0,0,0,0,0,0,0.0,0,0,0,0
i-love-velvet-inc,0,3,1,0,0,0,0.0,0,0,0,0
i-wood,0,0,1,1,0,0,0.0,0,0,0,0
i2-mobile-solutions,0,0,1,0,0,0,0.0,0,0,0,0
ialbums,1,0,1,0,0,0,0.0,0,0,0,0
iapplogic,0,0,0,2,0,0,0.0,0,0,0,0
iaraby,0,0,1,0,0,0,0.0,0,0,0,0
iauro,0,0,1,0,0,0,0.0,0,0,0,0
ibasis,0,0,1,0,0,0,0.0,0,0,0,1
ibex-technologies,2,0,1,2,0,0,0.0,0,0,0,0
ibiograph,4,0,0,0,0,0,0.0,0,0,0,0
ibotta,0,0,1,0,0,0,0.0,0,0,0,0
ibuildapp,0,3,1,0,1,3,0.0375,0,0,2,0
icall,8,13,1,6,1,0,0.0,0,0,0,0
icebreaker,0,2,2,1,0,1,0.72,0,0,2,0
iceni-technology,0,0,0,0,0,0,0.0,0,0,0,0
icera,0,0,9,6,0,6,20.7,1,0,20,1
ichange,0,0,2,2,0,3,0.183,0,0,6,1
icityconcierge,0,0,1,0,0,0,0.0,0,0,0,0
icloseby,0,0,0,1,0,0,0.0,0,0,0,0
iconmobile,0,0,1,0,0,0,0.0,1,0,0,0
icontain,0,0,1,0,0,0,0.0,0,0,0,0
icrg-labs,0,0,0,0,0,0,0.0,0,0,0,0
icrowdapps,0,0,1,0,0,0,0.0,0,0,0,0
ics-mobile,0,2,1,1,0,0,0.0,0,0,0,0
icyapps,0,0,0,0,0,0,0.0,0,0,0,0
icytalent-group,0,0,0,0,0,0,0.0,0,0,0,0
id8-mobile,0,0,1,0,0,1,0.0875,0,0,0,0
iddiction,0,3,1,0,0,1,0.35,0,0,7,0
idea-to-appster,0,0,1,0,0,0,0.0,0,0,0,0
ideakites,0,0,1,0,0,0,0.0,0,0,0,0
idelux,0,0,0,0,0,0,0.0,0,0,0,0
ides-for-iphone,0,2,1,1,0,0,0.0,0,0,0,0
idirect,0,0,1,0,0,0,0.0,1,0,0,0
ieveryware,0,2,1,0,0,0,0.0,0,0,0,0
iflexme,3,0,1,0,0,3,0.031,0,0,0,0
ifrogz-2,0,0,1,0,0,0,0.0,0,0,0,1
igenapps-inc-2,0,18,0,0,0,0,0.0,0,0,0,0
igenapps-inc,0,18,2,0,0,0,0.0,0,0,0,0
igiki,0,0,0,0,0,0,0.0,0,0,0,0
igobubble,0,0,1,0,0,1,0.0,0,0,2,0
ihear-network,3,0,1,1,1,0,0.0,0,0,0,0
ihospital,0,0,0,0,0,0,0.0,0,0,0,0
ijukebox,0,0,1,0,0,1,0.123,0,0,0,0
illume-software,0,0,1,0,0,3,0.577,0,0,0,0
illusion-labs-ab,0,0,1,0,0,0,0.0,0,0,0,0
im-icandy,0,0,0,0,0,0,0.0,0,0,0,0
ima,1,0,0,0,0,0,0.0,0,0,0,0
imagine-interactive-systems,0,0,1,0,0,0,0.0,0,0,0,0
imakers,0,0,2,4,0,0,0.0,0,0,0,0
imaneed,0,0,1,0,0,0,0.0,0,0,0,0
imediashare,0,2,1,0,0,0,0.0,0,0,0,0
imgzine,0,0,2,0,0,0,0.0,0,0,0,0
imified,0,1,0,0,0,0,0.0,0,0,0,1
imimobile,0,0,2,0,0,3,2.6,1,0,4,0
imity,0,9,1,0,0,0,0.0,0,0,0,1
imobile-marketing-direct,0,0,0,0,0,0,0.0,0,0,0,0
imobitrax,0,0,1,0,0,0,0.0,0,0,0,0
imok,0,1,0,0,0,0,0.0,0,0,0,0
imomentous-inc,0,0,1,0,0,0,0.0,0,0,0,0
imonomi,0,2,1,0,0,0,0.0,0,0,0,0
impending,0,0,0,0,0,0,0.0,0,0,0,0
imperial-mobiles,0,0,0,0,0,0,0.0,0,0,0,0
impressions-on-hold-iohi,1,0,0,0,0,0,0.0,0,0,0,0
impulsepay,0,0,1,0,0,0,0.0,0,0,0,0
ims,0,0,0,0,0,0,0.0,0,0,0,0
imtextified,0,0,0,0,0,0,0.0,0,0,0,0
imup4,0,0,1,0,0,0,0.0,0,0,0,0
in-motion-technology,0,0,1,0,0,2,0.564,0,0,1,0
in8-mobile,0,0,2,0,0,0,0.0,0,0,0,0
inaphone,0,0,1,0,0,0,0.0,0,0,0,1
inauth,0,0,2,0,0,0,0.0,0,0,0,0
inbloom,0,0,0,0,1,0,0.0,0,0,0,0
inbox2,0,0,2,0,1,0,0.0,0,0,0,0
inca-x-mobile,0,0,1,3,0,0,0.0,0,0,0,0
incentivated,0,0,1,0,0,0,0.0,0,0,0,0
incinerator-studios,0,0,1,0,0,3,0.536,0,0,17,0
incipio-2,0,0,0,0,0,0,0.0,1,0,0,0
incoming-media,0,0,2,0,0,1,0.11,0,0,3,0
indiageni,0,0,1,0,0,0,0.0,0,0,0,0
indoo-rs,0,1,3,0,0,1,0.0,0,0,3,0
indriam,0,0,1,0,0,0,0.0,0,0,0,0
industry-dive,0,0,1,0,0,1,0.04,0,0,0,0
inewco,0,0,0,0,0,0,0.0,0,0,0,0
infindo-technology-sdn-bhd,0,2,2,0,0,1,0.11,0,0,1,0
infindo-technology,0,0,0,0,0,0,0.0,0,0,0,0
infinidy-corp,0,3,1,0,0,0,0.0,0,0,0,0
infinite-monkeys,0,5,2,0,0,1,0.05,0,0,1,0
influ-technologies,0,1,0,0,0,0,0.0,0,0,0,0
infobip,4,0,12,3,0,0,0.0,0,0,0,0
infoduce,0,0,0,0,0,0,0.0,0,0,0,0
infogin,0,0,1,0,0,1,0.5,0,0,1,0
infomedia-services,0,0,1,0,0,0,0.0,0,0,0,0
infomedia,0,0,0,0,0,0,0.0,0,0,0,0
infometrics,0,0,1,0,0,0,0.0,0,0,0,0
information-gateway,0,0,0,0,0,1,0.0,0,0,1,0
informedika,0,0,1,0,0,1,0.0025,0,0,0,0
infreeda,0,0,1,0,0,1,0.0,0,0,1,1
injoit,0,0,1,0,0,0,0.0,0,2,0,0
inkly,0,0,0,0,0,0,0.0,0,0,0,0
inkstone,0,0,1,0,0,0,0.0,0,0,0,0
inky-apps,0,0,0,0,0,0,0.0,0,0,0,0
inmarket,0,0,1,0,0,1,0.1,0,0,2,0
inmobi,5,3,8,0,2,4,21.6,4,0,6,0
inmobly,2,2,1,0,0,0,0.0,0,0,0,0
inmote,0,0,1,0,0,0,0.0,0,0,0,0
innobell-4,0,0,1,0,0,1,0.02,0,0,0,0
innovate-m,3,0,1,1,0,0,0.0,0,0,0,0
innovate-wireless-health,1,0,1,0,1,1,0.01,0,0,0,0
innovationm,0,0,1,0,0,0,0.0,0,0,0,0
innoventions,0,0,1,0,0,0,0.0,0,0,0,0
innoz,0,0,1,0,0,1,0.0,0,0,1,0
inphodrive,0,0,1,0,0,0,0.0,0,0,0,0
inq-mobile,0,0,7,2,1,0,0.0,0,0,0,0
insequent,1,0,1,0,0,0,0.0,1,0,0,0
inside-mobile,0,0,1,0,0,0,0.0,0,0,0,1
insite-wireless,0,0,1,0,0,3,0.7,0,0,3,0
insiteo,0,0,1,0,0,0,0.0,0,0,0,0
insitu-mobile,0,2,3,0,0,1,0.01,0,0,0,0
instabridge,0,0,0,0,0,0,0.0,0,0,0,0
instacoach,0,0,2,1,0,0,0.0,0,0,0,0
instamobile,0,0,0,0,0,0,0.0,0,0,0,0
instapio,0,0,0,0,0,0,0.0,0,0,0,0
instarad-io,0,0,0,0,0,0,0.0,0,0,0,0
instebooks,1,0,0,0,0,0,0.0,0,0,0,0
instinctiv,0,0,1,1,0,2,0.115,0,0,2,1
instup-mobile,0,0,0,0,0,0,0.0,0,0,0,0
intalk,0,2,1,0,0,0,0.0,0,0,0,0
intelatext,0,3,1,0,2,0,0.0,0,0,0,0
intellectsoft,1,0,3,3,0,0,0.0,0,0,0,0
intelligent-apps-mytaxi,0,4,1,1,0,3,1.0,0,0,1,0
intelligent-mobile-support,0,0,0,0,0,1,0.05,0,0,2,0
intellione,0,0,1,0,0,1,0.38,0,0,0,0
intellitechs-mobile-computer-repair,0,0,1,0,0,0,0.0,0,0,0,0
intelmind,0,0,1,0,0,0,0.0,0,0,0,0
intentionis,0,0,1,0,0,0,0.0,0,0,0,0
interactive-mobile-advertising,0,0,1,0,0,1,0.0375,0,0,0,0
interactive-touch-inc,0,0,1,0,0,0,0.0,0,0,0,0
intercasting,0,0,1,0,0,2,1.75,0,0,5,1
intermagine,0,0,1,0,0,0,0.0,0,0,0,0
intermobile,0,0,1,0,0,0,0.0,0,0,0,0
international-sportsbook,0,0,1,0,0,1,0.538,0,0,2,0
internet-libre,0,0,0,0,0,0,0.0,0,0,0,0
internetq,0,0,5,3,0,0,0.0,0,0,0,0
internoded,0,0,0,0,0,0,0.0,0,0,0,1
intersog,0,0,2,4,0,0,0.0,0,0,0,0
intive,0,7,1,0,0,0,0.0,0,0,0,0
intoo-2,0,0,1,0,0,1,0.264,0,0,0,0
intotally,0,0,1,0,0,1,0.0,0,0,1,0
intrasonics,0,0,2,0,0,0,0.0,0,0,0,0
introbridge,0,0,2,1,2,1,0.03,0,0,0,1
intuapps,0,0,0,0,0,0,0.0,0,0,0,0
intucell,0,0,1,0,0,2,0.85,0,0,2,1
intuvi,0,0,1,0,0,0,0.0,0,0,0,0
inuvi,0,0,0,0,0,0,0.0,0,0,0,0
inventarium-mobi,0,2,1,0,0,0,0.0,0,0,0,0
invento-media-group,0,0,1,0,0,0,0.0,0,0,0,0
inventure,3,0,1,0,0,0,0.0,0,0,0,0
invi,0,0,1,0,0,1,0.15,0,0,2,0
invisitrack,0,0,0,0,0,0,0.0,0,0,0,0
invntn,0,0,1,0,0,0,0.0,0,0,0,0
invoiceasap,1,0,1,0,1,0,0.0,0,0,0,0
inwebture-limited,0,4,1,0,1,1,0.004,0,0,0,0
inwya,0,0,0,0,0,0,0.0,0,0,0,0
inzair,0,0,1,0,0,4,0.134,0,0,0,0
iologue,0,1,0,0,0,0,0.0,0,0,0,0
ionific,0,0,1,0,0,0,0.0,0,0,0,0
ionroad,0,0,0,0,0,1,0.015,0,0,1,0
ipcs,0,2,1,0,0,0,0.0,0,0,0,1
iphone-applications,0,0,1,0,0,0,0.0,0,0,0,0
iphone-dev-sdk,0,0,0,0,0,0,0.0,0,0,0,0
iphonedevcamp,0,0,0,0,0,0,0.0,0,0,0,0
iphonegu,0,0,0,0,0,0,0.0,0,0,0,0
iphoneseattle,0,0,1,0,0,0,0.0,0,0,0,0
ipling,0,0,1,0,0,2,0.07,0,0,0,0
iplogic,0,0,1,0,0,1,0.15,0,0,2,0
ipoki,0,4,1,0,0,0,0.0,0,0,0,0
iptune,0,0,1,0,0,1,0.13,0,0,3,0
ipvive-inc,2,0,0,0,0,1,0.0277,0,0,0,0
ipwireless,1,0,2,0,0,2,2.55,0,0,3,1
iqapps,0,0,1,2,0,0,0.0,0,0,0,0
irewardchart,0,0,0,1,0,1,0.0,0,0,1,0
iridium-development,0,0,1,0,0,0,0.0,0,0,0,0
iridium,0,2,2,0,0,0,0.0,0,0,0,0
iris-athletic-club,0,0,1,0,0,0,0.0,0,0,0,0
iris-wireless,3,3,1,8,1,0,0.0,0,0,0,0
ironhawk,0,0,0,0,0,0,0.0,0,0,0,0
ironroad-ab,0,0,0,0,0,0,0.0,0,0,0,0
ironroad-usa,0,0,1,0,0,1,0.12,0,0,1,0
ironstar-helsinki,0,0,1,1,0,1,0.0,0,0,1,0
iroofing,0,0,0,0,0,0,0.0,0,0,0,0
irovr,0,4,1,1,0,0,0.0,0,0,0,0
isbx,0,0,2,0,0,2,0.175,0,0,1,0
isengua,0,0,1,1,0,1,0.0095,0,0,1,0
iskoot,0,3,2,1,2,3,3.22,2,0,12,1
ispicephotos,0,0,0,0,0,0,0.0,0,0,0,0
isuggest,0,0,1,0,0,0,0.0,0,0,0,0
iswing,0,0,1,0,0,0,0.0,0,0,0,0
italk,0,0,1,0,0,0,0.0,1,0,0,0
ithinqware,0,0,1,0,0,0,0.0,0,0,0,0
itmmobile,0,0,2,0,0,0,0.0,0,0,0,0
itography,0,0,0,0,0,0,0.0,0,0,0,0
itouru,0,0,0,0,0,0,0.0,0,0,0,0
itp-voip,0,0,0,0,0,0,0.0,0,0,0,0
itr-mobility,0,0,1,2,0,0,0.0,0,0,0,0
itraff-technology-2,1,1,2,0,0,0,0.0,0,0,0,0
itrans,0,0,0,1,0,0,0.0,0,0,0,0
itravelnz,0,0,0,0,1,0,0.0,0,0,0,0
itsalat-international,0,0,1,0,0,1,4.08,0,0,1,0
ituneappreviews-com,0,0,0,1,0,0,0.0,0,0,0,0
itx,0,0,0,0,6,0,0.0,0,0,0,0
itzat,0,0,0,0,0,1,0.028,0,0,0,0
ivdopia,2,0,1,0,0,0,0.0,0,0,0,0
ivengo,0,0,1,0,0,1,0.025,0,0,1,0
ivice-mobile-apps,1,0,1,0,0,0,0.0,0,0,0,0
ivip,0,0,0,0,0,0,0.0,0,0,0,0
ivision-mobile,0,0,1,0,0,0,0.0,0,0,0,0
ivycorp,0,0,1,0,0,1,0.2,0,0,0,0
iwishfor,0,3,0,0,0,0,0.0,0,0,0,0
izettle,1,0,1,0,0,2,4.26,0,0,9,0
izigg-mobile,1,0,1,0,0,0,0.0,0,0,0,0
j-magic,0,0,1,1,0,0,0.0,0,0,0,0
ja-interactive,0,0,1,0,0,0,0.0,0,0,0,0
jabberly,0,1,1,0,0,0,0.0,0,0,0,0
jaduda,0,0,1,0,0,0,0.0,0,0,0,0
jag-ag,0,0,1,0,0,1,0.0,0,0,0,0
jagtag,0,0,2,0,0,1,0.363,0,0,0,1
jaiku,0,6,1,1,0,0,0.0,0,0,0,1
jajah,4,12,1,2,0,4,3.3,0,0,4,1
jam-code,0,0,2,2,0,0,0.0,0,0,0,0
jamba,0,0,1,0,0,0,0.0,0,0,0,1
jamii,5,0,2,0,1,2,0.0,0,0,0,0
jamjockey,0,0,0,0,0,0,0.0,0,0,0,0
jampay,0,0,1,0,0,0,0.0,0,0,0,0
jarvisware,0,0,0,0,0,0,0.0,0,0,0,0
jasper-apps,0,0,0,0,0,0,0.0,0,0,0,0
jasper-wireless,0,0,2,0,1,3,6.66,0,0,0,0
jataayu-software-ltd,0,0,4,11,0,0,0.0,0,0,0,0
javaground,0,0,1,0,0,0,0.0,0,0,0,1
jaxtr,2,4,1,2,0,3,2.15,0,0,10,1
jaxx,0,0,1,0,0,0,0.0,0,0,0,0
jaystack-technologies,0,0,2,0,0,0,0.0,0,0,0,0
jdqonline,0,0,0,0,0,0,0.0,0,0,0,0
jellybus,0,2,1,0,0,0,0.0,0,0,0,0
jellyhq,0,0,1,0,0,0,0.0,0,0,0,0
jentro-technologies,0,0,1,0,0,1,2.9,0,0,2,0
jeroo-inc,0,0,1,0,0,0,0.0,0,0,0,0
jesta-digital,1,0,0,1,0,0,0.0,0,0,0,1
jetjaw,0,0,2,0,0,0,0.0,0,0,0,0
jibbigo,0,0,1,1,0,0,0.0,0,0,0,0
jibe-mobile,0,0,1,0,0,2,0.91,0,0,1,0
jiber,0,3,1,0,0,0,0.0,0,0,0,0
jibtel,0,0,0,0,0,0,0.0,0,0,0,0
jig-jp,0,1,2,0,0,0,0.0,0,0,0,0
jimojo,0,0,1,0,0,0,0.0,0,0,0,0
jingit,0,0,1,0,1,3,0.75,0,0,0,0
jingle-networks,2,0,1,1,2,7,8.87,0,0,19,1
jini,0,1,1,0,0,2,0.055,0,0,2,0
jirbo,0,0,1,6,0,0,0.0,0,0,0,0
jiubang-digital-technology-co,0,0,1,0,0,1,0.0,0,0,4,0
jively,0,0,0,1,0,0,0.0,0,0,0,0
jivjiv,0,0,0,1,0,0,0.0,0,0,0,0
jiwire,4,0,1,0,0,4,3.57,1,0,14,0
jkontherun,0,0,0,1,0,0,0.0,0,0,0,1
jmango,0,0,7,0,4,0,0.0,0,0,0,0
jobaware,0,0,1,0,0,0,0.0,0,0,0,0
jobinasecond,0,0,1,0,0,0,0.0,0,0,0,0
jodesco,0,3,1,0,0,0,0.0,0,0,0,0
joemobi,0,0,0,0,0,0,0.0,0,0,0,0
joingo,9,0,1,2,0,0,0.0,0,0,0,0
joinpublic,0,0,0,0,0,0,0.0,0,0,0,0
joltsoft-llc,0,0,2,2,0,0,0.0,0,0,0,0
jongla,0,0,1,4,0,1,0.12,0,0,0,0
joob,0,0,1,0,0,0,0.0,0,0,0,0
jooist,0,3,1,0,0,0,0.0,0,0,0,0
joolasoft,0,0,0,0,0,0,0.0,0,0,0,0
jormy,0,0,0,0,0,0,0.0,0,0,0,0
jotnot,0,5,1,1,0,0,0.0,0,0,0,0
joukuu,0,0,1,0,0,1,0.005,0,0,0,0
jtribe,0,0,1,0,0,0,0.0,0,0,0,0
jublia,0,0,0,0,0,0,0.0,0,0,0,0
judo,0,0,1,0,0,0,0.0,0,0,0,0
juice-mobile,2,0,1,0,0,0,0.0,0,0,0,0
july-systems,1,0,1,0,0,3,2.2,0,0,4,0
jumbuck-entertainment,0,0,1,2,0,0,0.0,0,0,0,0
jumee,0,1,0,0,0,0,0.0,0,0,0,0
jump2spot,0,0,1,0,0,0,0.0,0,0,0,0
jumpscan,11,0,1,0,0,0,0.0,0,0,0,0
jumptap,2,0,2,0,0,7,12.2,0,0,27,0
jumptheclub,0,0,1,0,0,1,0.01,0,0,0,0
